code,category,value
E14000945,age39,1092
E14000945,age40,1068
E14000945,age41,1163
E14000945,age42,967
E14000945,age43,896
E14000945,age44,965
E14000945,age45,1008
E14000945,age46,1072
E14000945,age47,1180
E14000945,age48,1190
E14000945,age49,1330
E14000945,age50,1392
E14000945,age51,1379
E14000945,age52,1456
E14000945,age53,1478
E14000945,age54,1556
E14000945,age55,1503
E14000945,age56,1537
E14000945,age57,1485
E14000945,age58,1493
E14000945,age59,1598
E14000945,age60,1455
E14000945,age61,1386
E14000945,age62,1357
E14000945,age63,1286
E14000945,age64,1371
E14000945,age65,1180
E14000945,age66,1206
E14000945,age67,1193
E14000945,age68,1190
E14000945,age69,1092
E14000945,age70,1175
E14000945,age71,1207
E14000945,age72,1220
E14000945,age73,1320
E14000945,age74,1262
E14000945,age75,1030
E14000945,age76,1127
E14000945,age77,1076
E14000945,age78,1007
E14000945,age79,862
E14000945,age80,782
E14000945,age81,783
E14000945,age82,729
E14000945,age83,664
E14000945,age84,555
E14000945,age85,574
E14000945,age86,445
E14000945,age87,364
E14000945,age88,343
E14000945,age89,301
E14000945,age90,240
E14000945,age91,222
E14000945,age92,137
E14000945,age93,101
E14000945,age94,110
E14000945,age95,72
E14000945,age96,38
E14000945,age97,40
E14000945,age98,21
E14000945,age99,14
E14000945,over100,19
E14000946,under1,731
E14000946,age1,835
E14000946,age2,785
E14000946,age3,906
E14000946,age4,837
E14000946,age5,1039
E14000946,age6,899
E14000946,age7,961
E14000946,age8,991
E14000946,age9,1045
E14000946,age10,1051
E14000946,age11,1029
E14000946,age12,1100
E14000946,age13,1139
E14000946,age14,1057
E14000946,age15,1110
E14000946,age16,1120
E14000946,age17,1111
E14000946,age18,901
E14000946,age19,711
E14000946,age20,673
E14000946,age21,770
E14000946,age22,832
E14000946,age23,929
E14000946,age24,930
E14000946,age25,861
E14000946,age26,882
E14000946,age27,911
E14000946,age28,838
E14000946,age29,953
E14000946,age30,991
E14000946,age31,987
E14000946,age32,963
E14000946,age33,1022
E14000946,age34,970
E14000946,age35,908
E14000946,age36,957
E14000946,age37,1000
E14000946,age38,976
E14000946,age39,991
E14000946,age40,1124
E14000946,age41,1081
E14000946,age42,1070
E14000946,age43,991
E14000946,age44,1049
E14000946,age45,1040
E14000946,age46,1143
E14000946,age47,1201
E14000946,age48,1311
E14000946,age49,1344
E14000946,age50,1403
E14000946,age51,1401
E14000946,age52,1450
E14000946,age53,1479
E14000946,age54,1582
E14000946,age55,1538
E14000946,age56,1544
E14000946,age57,1585
E14000946,age58,1435
E14000946,age59,1451
E14000946,age60,1454
E14000946,age61,1256
E14000946,age62,1330
E14000946,age63,1333
E14000946,age64,1271
E14000946,age65,1326
E14000946,age66,1217
E14000946,age67,1260
E14000946,age68,1253
E14000946,age69,1264
E14000946,age70,1292
E14000946,age71,1396
E14000946,age72,1333
E14000946,age73,1645
E14000946,age74,1540
E14000946,age75,1193
E14000946,age76,1259
E14000946,age77,1122
E14000946,age78,993
E14000946,age79,907
E14000946,age80,827
E14000946,age81,755
E14000946,age82,775
E14000946,age83,672
E14000946,age84,623
E14000946,age85,513
E14000946,age86,494
E14000946,age87,388
E14000946,age88,353
E14000946,age89,325
E14000946,age90,303
E14000946,age91,252
E14000946,age92,193
E14000946,age93,144
E14000946,age94,105
E14000946,age95,78
E14000946,age96,55
E14000946,age97,44
E14000946,age98,47
E14000946,age99,24
E14000946,over100,34
E14000947,under1,1191
E14000947,age1,1258
E14000947,age2,1313
E14000947,age3,1326
E14000947,age4,1372
E14000947,age5,1304
E14000947,age6,1372
E14000947,age7,1347
E14000947,age8,1480
E14000947,age9,1472
E14000947,age10,1489
E14000947,age11,1335
E14000947,age12,1402
E14000947,age13,1399
E14000947,age14,1272
E14000947,age15,1248
E14000947,age16,1270
E14000947,age17,1228
E14000947,age18,1110
E14000947,age19,980
E14000947,age20,1009
E14000947,age21,1026
E14000947,age22,1251
E14000947,age23,1310
E14000947,age24,1389
E14000947,age25,1416
E14000947,age26,1481
E14000947,age27,1545
E14000947,age28,1588
E14000947,age29,1639
E14000947,age30,1650
E14000947,age31,1680
E14000947,age32,1674
E14000947,age33,1715
E14000947,age34,1775
E14000947,age35,1610
E14000947,age36,1710
E14000947,age37,1663
E14000947,age38,1702
E14000947,age39,1692
E14000947,age40,1694
E14000947,age41,1573
E14000947,age42,1559
E14000947,age43,1471
E14000947,age44,1467
E14000947,age45,1417
E14000947,age46,1513
E14000947,age47,1561
E14000947,age48,1588
E14000947,age49,1508
E14000947,age50,1625
E14000947,age51,1624
E14000947,age52,1592
E14000947,age53,1616
E14000947,age54,1626
E14000947,age55,1567
E14000947,age56,1635
E14000947,age57,1554
E14000947,age58,1679
E14000947,age59,1468
E14000947,age60,1488
E14000947,age61,1420
E14000947,age62,1375
E14000947,age63,1254
E14000947,age64,1094
E14000947,age65,1096
E14000947,age66,1088
E14000947,age67,1096
E14000947,age68,965
E14000947,age69,948
E14000947,age70,933
E14000947,age71,899
E14000947,age72,879
E14000947,age73,972
E14000947,age74,971
E14000947,age75,708
E14000947,age76,714
E14000947,age77,628
E14000947,age78,588
E14000947,age79,518
E14000947,age80,469
E14000947,age81,480
E14000947,age82,462
E14000947,age83,429
E14000947,age84,383
E14000947,age85,357
E14000947,age86,340
E14000947,age87,307
E14000947,age88,244
E14000947,age89,208
E14000947,age90,192
E14000947,age91,171
E14000947,age92,134
E14000947,age93,93
E14000947,age94,86
E14000947,age95,62
E14000947,age96,37
E14000947,age97,25
E14000947,age98,15
E14000947,age99,13
E14000947,over100,23
E14000948,under1,958
E14000948,age1,1002
E14000948,age2,1012
E14000948,age3,1042
E14000948,age4,1038
E14000948,age5,1069
E14000948,age6,1062
E14000948,age7,1084
E14000948,age8,1121
E14000948,age9,1172
E14000948,age10,1126
E14000948,age11,1112
E14000948,age12,1197
E14000948,age13,1221
E14000948,age14,1146
E14000948,age15,1126
E14000948,age16,1162
E14000948,age17,1140
E14000948,age18,965
E14000948,age19,831
E14000948,age20,850
E14000948,age21,859
E14000948,age22,1008
E14000948,age23,1037
E14000948,age24,1012
E14000948,age25,959
E14000948,age26,1002
E14000948,age27,985
E14000948,age28,1060
E14000948,age29,1115
E14000948,age30,1190
E14000948,age31,1084
E14000948,age32,1112
E14000948,age33,1184
E14000948,age34,1163
E14000948,age35,1179
E14000948,age36,1126
E14000948,age37,1112
E14000948,age38,1101
E14000948,age39,1126
E14000948,age40,1197
E14000948,age41,1224
E14000948,age42,1112
E14000948,age43,1110
E14000948,age44,1083
E14000948,age45,1125
E14000948,age46,1175
E14000948,age47,1126
E14000948,age48,1323
E14000948,age49,1312
E14000948,age50,1420
E14000948,age51,1317
E14000948,age52,1410
E14000948,age53,1363
E14000948,age54,1486
E14000948,age55,1419
E14000948,age56,1430
E14000948,age57,1461
E14000948,age58,1460
E14000948,age59,1461
E14000948,age60,1359
E14000948,age61,1328
E14000948,age62,1351
E14000948,age63,1336
E14000948,age64,1287
E14000948,age65,1224
E14000948,age66,1198
E14000948,age67,1278
E14000948,age68,1198
E14000948,age69,1242
E14000948,age70,1301
E14000948,age71,1252
E14000948,age72,1288
E14000948,age73,1466
E14000948,age74,1466
E14000948,age75,1063
E14000948,age76,1125
E14000948,age77,990
E14000948,age78,905
E14000948,age79,797
E14000948,age80,767
E14000948,age81,706
E14000948,age82,663
E14000948,age83,589
E14000948,age84,570
E14000948,age85,456
E14000948,age86,399
E14000948,age87,354
E14000948,age88,357
E14000948,age89,303
E14000948,age90,271
E14000948,age91,190
E14000948,age92,183
E14000948,age93,130
E14000948,age94,114
E14000948,age95,85
E14000948,age96,48
E14000948,age97,36
E14000948,age98,27
E14000948,age99,28
E14000948,over100,26
E14000949,under1,1365
E14000949,age1,1444
E14000949,age2,1489
E14000949,age3,1458
E14000949,age4,1530
E14000949,age5,1513
E14000949,age6,1475
E14000949,age7,1414
E14000949,age8,1484
E14000949,age9,1548
E14000949,age10,1447
E14000949,age11,1420
E14000949,age12,1378
E14000949,age13,1354
E14000949,age14,1340
E14000949,age15,1272
E14000949,age16,1189
E14000949,age17,1230
E14000949,age18,1038
E14000949,age19,897
E14000949,age20,876
E14000949,age21,969
E14000949,age22,1063
E14000949,age23,1163
E14000949,age24,1232
E14000949,age25,1339
E14000949,age26,1421
E14000949,age27,1496
E14000949,age28,1570
E14000949,age29,1650
E14000949,age30,1730
E14000949,age31,1777
E14000949,age32,1788
E14000949,age33,1821
E14000949,age34,1773
E14000949,age35,1787
E14000949,age36,1761
E14000949,age37,1727
E14000949,age38,1803
E14000949,age39,1705
E14000949,age40,1711
E14000949,age41,1595
E14000949,age42,1525
E14000949,age43,1341
E14000949,age44,1520
E14000949,age45,1410
E14000949,age46,1479
E14000949,age47,1425
E14000949,age48,1443
E14000949,age49,1494
E14000949,age50,1519
E14000949,age51,1472
E14000949,age52,1616
E14000949,age53,1484
E14000949,age54,1637
E14000949,age55,1574
E14000949,age56,1594
E14000949,age57,1564
E14000949,age58,1558
E14000949,age59,1561
E14000949,age60,1436
E14000949,age61,1321
E14000949,age62,1398
E14000949,age63,1293
E14000949,age64,1245
E14000949,age65,1109
E14000949,age66,1094
E14000949,age67,1079
E14000949,age68,1023
E14000949,age69,1036
E14000949,age70,1043
E14000949,age71,1106
E14000949,age72,1079
E14000949,age73,1201
E14000949,age74,1182
E14000949,age75,882
E14000949,age76,876
E14000949,age77,831
E14000949,age78,728
E14000949,age79,592
E14000949,age80,553
E14000949,age81,583
E14000949,age82,586
E14000949,age83,511
E14000949,age84,463
E14000949,age85,444
E14000949,age86,368
E14000949,age87,301
E14000949,age88,280
E14000949,age89,237
E14000949,age90,200
E14000949,age91,146
E14000949,age92,144
E14000949,age93,97
E14000949,age94,84
E14000949,age95,56
E14000949,age96,32
E14000949,age97,32
E14000949,age98,17
E14000949,age99,14
E14000949,over100,18
E14000950,under1,720
E14000950,age1,801
E14000950,age2,863
E14000950,age3,931
E14000950,age4,894
E14000950,age5,1078
E14000950,age6,1000
E14000950,age7,1027
E14000950,age8,1125
E14000950,age9,1136
E14000950,age10,1155
E14000950,age11,1124
E14000950,age12,1106
E14000950,age13,1089
E14000950,age14,1131
E14000950,age15,1039
E14000950,age16,1040
E14000950,age17,1040
E14000950,age18,894
E14000950,age19,754
E14000950,age20,664
E14000950,age21,757
E14000950,age22,778
E14000950,age23,904
E14000950,age24,864
E14000950,age25,896
E14000950,age26,852
E14000950,age27,879
E14000950,age28,917
E14000950,age29,1019
E14000950,age30,948
E14000950,age31,1110
E14000950,age32,1090
E14000950,age33,1052
E14000950,age34,1090
E14000950,age35,1119
E14000950,age36,1036
E14000950,age37,1070
E14000950,age38,1084
E14000950,age39,1140
E14000950,age40,1074
E14000950,age41,1073
E14000950,age42,1069
E14000950,age43,954
E14000950,age44,1012
E14000950,age45,1108
E14000950,age46,1106
E14000950,age47,1147
E14000950,age48,1281
E14000950,age49,1319
E14000950,age50,1318
E14000950,age51,1255
E14000950,age52,1423
E14000950,age53,1391
E14000950,age54,1515
E14000950,age55,1404
E14000950,age56,1474
E14000950,age57,1372
E14000950,age58,1429
E14000950,age59,1405
E14000950,age60,1398
E14000950,age61,1299
E14000950,age62,1227
E14000950,age63,1203
E14000950,age64,1250
E14000950,age65,1152
E14000950,age66,1105
E14000950,age67,1111
E14000950,age68,1120
E14000950,age69,1108
E14000950,age70,1133
E14000950,age71,1217
E14000950,age72,1207
E14000950,age73,1428
E14000950,age74,1337
E14000950,age75,1006
E14000950,age76,1074
E14000950,age77,965
E14000950,age78,913
E14000950,age79,662
E14000950,age80,711
E14000950,age81,719
E14000950,age82,694
E14000950,age83,594
E14000950,age84,548
E14000950,age85,503
E14000950,age86,432
E14000950,age87,417
E14000950,age88,330
E14000950,age89,299
E14000950,age90,231
E14000950,age91,248
E14000950,age92,162
E14000950,age93,131
E14000950,age94,110
E14000950,age95,68
E14000950,age96,51
E14000950,age97,49
E14000950,age98,32
E14000950,age99,28
E14000950,over100,30
E14000951,under1,1033
E14000951,age1,1105
E14000951,age2,1207
E14000951,age3,1183
E14000951,age4,1314
E14000951,age5,1336
E14000951,age6,1298
E14000951,age7,1338
E14000951,age8,1453
E14000951,age9,1450
E14000951,age10,1517
E14000951,age11,1517
E14000951,age12,1575
E14000951,age13,1471
E14000951,age14,1448
E14000951,age15,1399
E14000951,age16,1493
E14000951,age17,1474
E14000951,age18,1116
E14000951,age19,779
E14000951,age20,728
E14000951,age21,784
E14000951,age22,1033
E14000951,age23,1084
E14000951,age24,1125
E14000951,age25,1066
E14000951,age26,1015
E14000951,age27,1054
E14000951,age28,1090
E14000951,age29,1138
E14000951,age30,1188
E14000951,age31,1228
E14000951,age32,1168
E14000951,age33,1290
E14000951,age34,1272
E14000951,age35,1300
E14000951,age36,1325
E14000951,age37,1516
E14000951,age38,1440
E14000951,age39,1557
E14000951,age40,1604
E14000951,age41,1680
E14000951,age42,1627
E14000951,age43,1510
E14000951,age44,1618
E14000951,age45,1614
E14000951,age46,1665
E14000951,age47,1617
E14000951,age48,1735
E14000951,age49,1815
E14000951,age50,1679
E14000951,age51,1616
E14000951,age52,1735
E14000951,age53,1653
E14000951,age54,1635
E14000951,age55,1691
E14000951,age56,1646
E14000951,age57,1648
E14000951,age58,1573
E14000951,age59,1590
E14000951,age60,1386
E14000951,age61,1366
E14000951,age62,1352
E14000951,age63,1297
E14000951,age64,1269
E14000951,age65,1130
E14000951,age66,1077
E14000951,age67,1103
E14000951,age68,1016
E14000951,age69,1026
E14000951,age70,1060
E14000951,age71,1040
E14000951,age72,1101
E14000951,age73,1179
E14000951,age74,1235
E14000951,age75,866
E14000951,age76,955
E14000951,age77,843
E14000951,age78,753
E14000951,age79,594
E14000951,age80,579
E14000951,age81,628
E14000951,age82,621
E14000951,age83,544
E14000951,age84,533
E14000951,age85,509
E14000951,age86,458
E14000951,age87,376
E14000951,age88,388
E14000951,age89,338
E14000951,age90,272
E14000951,age91,247
E14000951,age92,183
E14000951,age93,121
E14000951,age94,106
E14000951,age95,88
E14000951,age96,60
E14000951,age97,46
E14000951,age98,20
E14000951,age99,12
E14000951,over100,31
E14000952,under1,1058
E14000952,age1,1092
E14000952,age2,1097
E14000952,age3,1104
E14000952,age4,1156
E14000952,age5,1210
E14000952,age6,1206
E14000952,age7,1217
E14000952,age8,1322
E14000952,age9,1221
E14000952,age10,1243
E14000952,age11,1261
E14000952,age12,1229
E14000952,age13,1138
E14000952,age14,1194
E14000952,age15,1140
E14000952,age16,1090
E14000952,age17,1083
E14000952,age18,982
E14000952,age19,895
E14000952,age20,910
E14000952,age21,952
E14000952,age22,1101
E14000952,age23,1119
E14000952,age24,1221
E14000952,age25,1277
E14000952,age26,1200
E14000952,age27,1276
E14000952,age28,1299
E14000952,age29,1384
E14000952,age30,1382
E14000952,age31,1380
E14000952,age32,1269
E14000952,age33,1336
E14000952,age34,1344
E14000952,age35,1281
E14000952,age36,1308
E14000952,age37,1173
E14000952,age38,1298
E14000952,age39,1227
E14000952,age40,1286
E14000952,age41,1260
E14000952,age42,1151
E14000952,age43,1089
E14000952,age44,1129
E14000952,age45,1119
E14000952,age46,1241
E14000952,age47,1397
E14000952,age48,1357
E14000952,age49,1537
E14000952,age50,1516
E14000952,age51,1551
E14000952,age52,1630
E14000952,age53,1521
E14000952,age54,1614
E14000952,age55,1704
E14000952,age56,1633
E14000952,age57,1688
E14000952,age58,1712
E14000952,age59,1654
E14000952,age60,1613
E14000952,age61,1437
E14000952,age62,1483
E14000952,age63,1456
E14000952,age64,1423
E14000952,age65,1336
E14000952,age66,1309
E14000952,age67,1337
E14000952,age68,1402
E14000952,age69,1318
E14000952,age70,1330
E14000952,age71,1314
E14000952,age72,1409
E14000952,age73,1549
E14000952,age74,1570
E14000952,age75,1182
E14000952,age76,1180
E14000952,age77,1103
E14000952,age78,1021
E14000952,age79,858
E14000952,age80,858
E14000952,age81,807
E14000952,age82,730
E14000952,age83,735
E14000952,age84,664
E14000952,age85,602
E14000952,age86,519
E14000952,age87,499
E14000952,age88,380
E14000952,age89,314
E14000952,age90,318
E14000952,age91,218
E14000952,age92,194
E14000952,age93,150
E14000952,age94,111
E14000952,age95,68
E14000952,age96,53
E14000952,age97,36
E14000952,age98,32
E14000952,age99,17
E14000952,over100,26
E14000953,under1,961
E14000953,age1,1054
E14000953,age2,1135
E14000953,age3,1215
E14000953,age4,1230
E14000953,age5,1339
E14000953,age6,1275
E14000953,age7,1312
E14000953,age8,1425
E14000953,age9,1442
E14000953,age10,1387
E14000953,age11,1415
E14000953,age12,1456
E14000953,age13,1485
E14000953,age14,1545
E14000953,age15,1385
E14000953,age16,1466
E14000953,age17,1494
E14000953,age18,1145
E14000953,age19,911
E14000953,age20,876
E14000953,age21,932
E14000953,age22,1049
E14000953,age23,1079
E14000953,age24,949
E14000953,age25,933
E14000953,age26,874
E14000953,age27,887
E14000953,age28,962
E14000953,age29,962
E14000953,age30,1046
E14000953,age31,1040
E14000953,age32,1100
E14000953,age33,1156
E14000953,age34,1197
E14000953,age35,1261
E14000953,age36,1258
E14000953,age37,1283
E14000953,age38,1357
E14000953,age39,1348
E14000953,age40,1474
E14000953,age41,1509
E14000953,age42,1437
E14000953,age43,1445
E14000953,age44,1517
E14000953,age45,1576
E14000953,age46,1633
E14000953,age47,1632
E14000953,age48,1671
E14000953,age49,1767
E14000953,age50,1740
E14000953,age51,1666
E14000953,age52,1597
E14000953,age53,1657
E14000953,age54,1592
E14000953,age55,1660
E14000953,age56,1582
E14000953,age57,1554
E14000953,age58,1488
E14000953,age59,1356
E14000953,age60,1421
E14000953,age61,1340
E14000953,age62,1288
E14000953,age63,1275
E14000953,age64,1194
E14000953,age65,1081
E14000953,age66,1071
E14000953,age67,1136
E14000953,age68,1045
E14000953,age69,1041
E14000953,age70,1065
E14000953,age71,1111
E14000953,age72,1104
E14000953,age73,1222
E14000953,age74,1177
E14000953,age75,945
E14000953,age76,1015
E14000953,age77,988
E14000953,age78,913
E14000953,age79,683
E14000953,age80,674
E14000953,age81,666
E14000953,age82,636
E14000953,age83,648
E14000953,age84,558
E14000953,age85,560
E14000953,age86,526
E14000953,age87,453
E14000953,age88,420
E14000953,age89,385
E14000953,age90,323
E14000953,age91,245
E14000953,age92,218
E14000953,age93,175
E14000953,age94,127
E14000953,age95,114
E14000953,age96,90
E14000953,age97,63
E14000953,age98,42
E14000953,age99,23
E14000953,over100,57
E14000954,under1,861
E14000954,age1,1019
E14000954,age2,1040
E14000954,age3,1070
E14000954,age4,1078
E14000954,age5,1182
E14000954,age6,1154
E14000954,age7,1139
E14000954,age8,1174
E14000954,age9,1256
E14000954,age10,1218
E14000954,age11,1193
E14000954,age12,1212
E14000954,age13,1159
E14000954,age14,1091
E14000954,age15,1064
E14000954,age16,1109
E14000954,age17,1166
E14000954,age18,968
E14000954,age19,805
E14000954,age20,807
E14000954,age21,912
E14000954,age22,1036
E14000954,age23,1084
E14000954,age24,1106
E14000954,age25,1127
E14000954,age26,1180
E14000954,age27,1142
E14000954,age28,1117
E14000954,age29,1187
E14000954,age30,1220
E14000954,age31,1239
E14000954,age32,1246
E14000954,age33,1255
E14000954,age34,1323
E14000954,age35,1257
E14000954,age36,1241
E14000954,age37,1231
E14000954,age38,1300
E14000954,age39,1239
E14000954,age40,1257
E14000954,age41,1210
E14000954,age42,1160
E14000954,age43,1098
E14000954,age44,1126
E14000954,age45,1203
E14000954,age46,1278
E14000954,age47,1323
E14000954,age48,1460
E14000954,age49,1483
E14000954,age50,1537
E14000954,age51,1527
E14000954,age52,1574
E14000954,age53,1501
E14000954,age54,1522
E14000954,age55,1615
E14000954,age56,1566
E14000954,age57,1555
E14000954,age58,1582
E14000954,age59,1534
E14000954,age60,1439
E14000954,age61,1512
E14000954,age62,1392
E14000954,age63,1290
E14000954,age64,1349
E14000954,age65,1263
E14000954,age66,1203
E14000954,age67,1232
E14000954,age68,1239
E14000954,age69,1221
E14000954,age70,1270
E14000954,age71,1174
E14000954,age72,1302
E14000954,age73,1477
E14000954,age74,1424
E14000954,age75,1084
E14000954,age76,1150
E14000954,age77,1060
E14000954,age78,958
E14000954,age79,780
E14000954,age80,737
E14000954,age81,705
E14000954,age82,722
E14000954,age83,591
E14000954,age84,586
E14000954,age85,524
E14000954,age86,463
E14000954,age87,398
E14000954,age88,378
E14000954,age89,307
E14000954,age90,282
E14000954,age91,201
E14000954,age92,169
E14000954,age93,140
E14000954,age94,100
E14000954,age95,88
E14000954,age96,75
E14000954,age97,46
E14000954,age98,32
E14000954,age99,20
E14000954,over100,29
E14000955,under1,1203
E14000955,age1,1283
E14000955,age2,1273
E14000955,age3,1265
E14000955,age4,1266
E14000955,age5,1343
E14000955,age6,1326
E14000955,age7,1264
E14000955,age8,1341
E14000955,age9,1351
E14000955,age10,1318
E14000955,age11,1201
E14000955,age12,1288
E14000955,age13,1188
E14000955,age14,1106
E14000955,age15,1067
E14000955,age16,1027
E14000955,age17,1037
E14000955,age18,1490
E14000955,age19,2120
E14000955,age20,1964
E14000955,age21,2113
E14000955,age22,2030
E14000955,age23,1894
E14000955,age24,1757
E14000955,age25,1815
E14000955,age26,1918
E14000955,age27,1860
E14000955,age28,2000
E14000955,age29,1846
E14000955,age30,1885
E14000955,age31,1911
E14000955,age32,1866
E14000955,age33,1763
E14000955,age34,1751
E14000955,age35,1786
E14000955,age36,1692
E14000955,age37,1606
E14000955,age38,1578
E14000955,age39,1551
E14000955,age40,1544
E14000955,age41,1545
E14000955,age42,1376
E14000955,age43,1281
E14000955,age44,1259
E14000955,age45,1290
E14000955,age46,1237
E14000955,age47,1286
E14000955,age48,1225
E14000955,age49,1257
E14000955,age50,1327
E14000955,age51,1224
E14000955,age52,1255
E14000955,age53,1287
E14000955,age54,1290
E14000955,age55,1351
E14000955,age56,1337
E14000955,age57,1336
E14000955,age58,1358
E14000955,age59,1238
E14000955,age60,1145
E14000955,age61,1090
E14000955,age62,1149
E14000955,age63,1035
E14000955,age64,961
E14000955,age65,948
E14000955,age66,862
E14000955,age67,928
E14000955,age68,815
E14000955,age69,789
E14000955,age70,774
E14000955,age71,784
E14000955,age72,830
E14000955,age73,882
E14000955,age74,885
E14000955,age75,734
E14000955,age76,720
E14000955,age77,614
E14000955,age78,596
E14000955,age79,540
E14000955,age80,485
E14000955,age81,485
E14000955,age82,450
E14000955,age83,392
E14000955,age84,351
E14000955,age85,337
E14000955,age86,310
E14000955,age87,247
E14000955,age88,257
E14000955,age89,238
E14000955,age90,206
E14000955,age91,128
E14000955,age92,107
E14000955,age93,85
E14000955,age94,89
E14000955,age95,58
E14000955,age96,46
E14000955,age97,25
E14000955,age98,12
E14000955,age99,10
E14000955,over100,15
E14000956,under1,1272
E14000956,age1,1239
E14000956,age2,1265
E14000956,age3,1261
E14000956,age4,1249
E14000956,age5,1265
E14000956,age6,1242
E14000956,age7,1304
E14000956,age8,1323
E14000956,age9,1350
E14000956,age10,1317
E14000956,age11,1303
E14000956,age12,1280
E14000956,age13,1253
E14000956,age14,1203
E14000956,age15,1161
E14000956,age16,1143
E14000956,age17,1139
E14000956,age18,1102
E14000956,age19,1836
E14000956,age20,2858
E14000956,age21,2879
E14000956,age22,2512
E14000956,age23,2109
E14000956,age24,1960
E14000956,age25,1878
E14000956,age26,1972
E14000956,age27,1742
E14000956,age28,1893
E14000956,age29,1748
E14000956,age30,1865
E14000956,age31,1832
E14000956,age32,1853
E14000956,age33,1827
E14000956,age34,1796
E14000956,age35,1767
E14000956,age36,1675
E14000956,age37,1659
E14000956,age38,1653
E14000956,age39,1647
E14000956,age40,1682
E14000956,age41,1599
E14000956,age42,1517
E14000956,age43,1490
E14000956,age44,1504
E14000956,age45,1445
E14000956,age46,1368
E14000956,age47,1368
E14000956,age48,1350
E14000956,age49,1344
E14000956,age50,1358
E14000956,age51,1237
E14000956,age52,1201
E14000956,age53,1157
E14000956,age54,1263
E14000956,age55,1167
E14000956,age56,1202
E14000956,age57,1166
E14000956,age58,1124
E14000956,age59,1105
E14000956,age60,1042
E14000956,age61,1013
E14000956,age62,1013
E14000956,age63,1010
E14000956,age64,959
E14000956,age65,922
E14000956,age66,833
E14000956,age67,851
E14000956,age68,798
E14000956,age69,779
E14000956,age70,826
E14000956,age71,773
E14000956,age72,696
E14000956,age73,745
E14000956,age74,734
E14000956,age75,610
E14000956,age76,578
E14000956,age77,528
E14000956,age78,526
E14000956,age79,443
E14000956,age80,364
E14000956,age81,384
E14000956,age82,364
E14000956,age83,349
E14000956,age84,280
E14000956,age85,292
E14000956,age86,212
E14000956,age87,200
E14000956,age88,213
E14000956,age89,166
E14000956,age90,167
E14000956,age91,123
E14000956,age92,128
E14000956,age93,91
E14000956,age94,69
E14000956,age95,60
E14000956,age96,36
E14000956,age97,22
E14000956,age98,21
E14000956,age99,13
E14000956,over100,19
E14000957,under1,919
E14000957,age1,969
E14000957,age2,1031
E14000957,age3,1037
E14000957,age4,1073
E14000957,age5,1022
E14000957,age6,1068
E14000957,age7,1043
E14000957,age8,1093
E14000957,age9,1125
E14000957,age10,1131
E14000957,age11,1196
E14000957,age12,1105
E14000957,age13,1115
E14000957,age14,1119
E14000957,age15,1039
E14000957,age16,970
E14000957,age17,1020
E14000957,age18,812
E14000957,age19,674
E14000957,age20,649
E14000957,age21,799
E14000957,age22,837
E14000957,age23,928
E14000957,age24,1001
E14000957,age25,937
E14000957,age26,978
E14000957,age27,1105
E14000957,age28,1060
E14000957,age29,1083
E14000957,age30,1129
E14000957,age31,1202
E14000957,age32,1149
E14000957,age33,1154
E14000957,age34,1127
E14000957,age35,1259
E14000957,age36,1159
E14000957,age37,1214
E14000957,age38,1217
E14000957,age39,1268
E14000957,age40,1263
E14000957,age41,1428
E14000957,age42,1303
E14000957,age43,1151
E14000957,age44,1216
E14000957,age45,1179
E14000957,age46,1258
E14000957,age47,1299
E14000957,age48,1354
E14000957,age49,1319
E14000957,age50,1316
E14000957,age51,1215
E14000957,age52,1231
E14000957,age53,1262
E14000957,age54,1231
E14000957,age55,1318
E14000957,age56,1351
E14000957,age57,1353
E14000957,age58,1217
E14000957,age59,1178
E14000957,age60,1125
E14000957,age61,1159
E14000957,age62,1057
E14000957,age63,1067
E14000957,age64,957
E14000957,age65,941
E14000957,age66,971
E14000957,age67,899
E14000957,age68,987
E14000957,age69,934
E14000957,age70,919
E14000957,age71,993
E14000957,age72,977
E14000957,age73,1079
E14000957,age74,1052
E14000957,age75,831
E14000957,age76,869
E14000957,age77,793
E14000957,age78,693
E14000957,age79,625
E14000957,age80,481
E14000957,age81,617
E14000957,age82,556
E14000957,age83,501
E14000957,age84,433
E14000957,age85,414
E14000957,age86,392
E14000957,age87,325
E14000957,age88,318
E14000957,age89,277
E14000957,age90,266
E14000957,age91,189
E14000957,age92,176
E14000957,age93,123
E14000957,age94,100
E14000957,age95,68
E14000957,age96,68
E14000957,age97,50
E14000957,age98,33
E14000957,age99,27
E14000957,over100,30
E14000958,under1,680
E14000958,age1,819
E14000958,age2,774
E14000958,age3,880
E14000958,age4,870
E14000958,age5,914
E14000958,age6,959
E14000958,age7,944
E14000958,age8,951
E14000958,age9,977
E14000958,age10,986
E14000958,age11,1020
E14000958,age12,976
E14000958,age13,1001
E14000958,age14,958
E14000958,age15,982
E14000958,age16,943
E14000958,age17,1086
E14000958,age18,854
E14000958,age19,757
E14000958,age20,706
E14000958,age21,743
E14000958,age22,855
E14000958,age23,909
E14000958,age24,905
E14000958,age25,851
E14000958,age26,893
E14000958,age27,962
E14000958,age28,882
E14000958,age29,1018
E14000958,age30,1100
E14000958,age31,1094
E14000958,age32,1048
E14000958,age33,1090
E14000958,age34,1102
E14000958,age35,1114
E14000958,age36,1075
E14000958,age37,959
E14000958,age38,1051
E14000958,age39,1142
E14000958,age40,1090
